ID,Tipo,Nombre,Destino,País,Región,Categoría,Estrellas,Precio_neto_EUR,Precio_unidad,Comisión_%,Proveedor,Accesible_PMR,Notas,Contacto,Temporada_alta,Min_noches,Capacidad_max_pax,Tags
680,Experiencia,Kayak Washington DC,Washington DC,US,América,experiencia,,72,por persona,22,Inventario agencia,No,Duración aproximada: 3 horas. Incluye guía.,info@kayak.com,Todo el año,,12,"experiencia,américa,experiencia"
681,Experiencia,Senderismo Washington DC,Washington DC,US,América,experiencia,,82,por persona,15,Tours privados premium,Sí,Duración aproximada: 4 horas. Incluye guía.,info@senderis.com,Todo el año,,20,"experiencia,américa,experiencia"
682,Experiencia,Trekking Washington DC,Washington DC,US,América,experiencia,,76,por persona,18,GetYourGuide,Sí,Duración aproximada: 6 horas. Incluye guía.,info@trekking.com,Todo el año,,20,"experiencia,américa,experiencia"
683,Experiencia,Crucero Cancún,Cancún,MX,América,experiencia,,142,por persona,18,Tours privados premium,No,Duración aproximada: 2 horas. Incluye guía.,info@crucero.com,Todo el año,,20,"experiencia,américa,experiencia"
684,Experiencia,Crucero Cancún,Cancún,MX,América,experiencia,,125,por persona,25,Partner exclusivo,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@crucero.com,Todo el año,,8,"experiencia,américa,experiencia"
685,Experiencia,Tour cultural Cancún,Cancún,MX,América,experiencia,,52,por persona,22,Inventario agencia,Sí,Duración aproximada: 3 horas. Incluye guía.,info@tourcult.com,Todo el año,,20,"experiencia,américa,experiencia"
686,Experiencia,Visita guiada Ciudad de México,Ciudad de México,MX,América,experiencia,,167,por persona,22,Proveedor verificado,Parcial,Duración aproximada: 2 horas. Incluye guía.,info@visitagu.com,Todo el año,,12,"experiencia,américa,experiencia"
687,Experiencia,Clase de cocina Ciudad de México,Ciudad de México,MX,América,experiencia,,137,por persona,22,DMC local,No,Duración aproximada: 6 horas. Incluye guía.,info@clasedec.com,Todo el año,,12,"experiencia,américa,experiencia"
688,Experiencia,Tour en globo Ciudad de México,Ciudad de México,MX,América,experiencia,,100,por persona,25,Civitatis,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@tourengl.com,Todo el año,,12,"experiencia,américa,experiencia"
689,Experiencia,Noche en el desierto Los Cabos,Los Cabos,MX,América,experiencia,,48,por persona,25,GetYourGuide,Sí,Duración aproximada: 8 horas. Incluye guía.,info@nocheene.com,Todo el año,,12,"experiencia,américa,experiencia"
690,Experiencia,Observación de fauna Los Cabos,Los Cabos,MX,América,experiencia,,130,por persona,20,Inventario agencia,Sí,Duración aproximada: 3 horas. Incluye guía.,info@observac.com,Todo el año,,20,"experiencia,américa,experiencia"
691,Experiencia,Senderismo Riviera Maya,Riviera Maya,MX,América,experiencia,,141,por persona,15,DMC local,No,Duración aproximada: 3 horas. Incluye guía.,info@senderis.com,Todo el año,,8,"experiencia,américa,experiencia"
692,Experiencia,Excursión de día Riviera Maya,Riviera Maya,MX,América,experiencia,,54,por persona,22,Contrato directo agencia,Sí,Duración aproximada: 8 horas. Incluye guía.,info@excursió.com,Todo el año,,20,"experiencia,américa,experiencia"
693,Experiencia,Tour cultural Riviera Maya,Riviera Maya,MX,América,experiencia,,65,por persona,22,Proveedor verificado,No,Duración aproximada: 2 horas. Incluye guía.,info@tourcult.com,Todo el año,,12,"experiencia,américa,experiencia"
694,Experiencia,Fado show + cena Oaxaca,Oaxaca,MX,América,experiencia,,63,por persona,18,Viator,Sí,Duración aproximada: 2 horas. Incluye guía.,info@fadoshow.com,Todo el año,,20,"experiencia,américa,experiencia"
695,Experiencia,Clase de cocina Oaxaca,Oaxaca,MX,América,experiencia,,104,por persona,22,DMC local,Parcial,Duración aproximada: 3 horas. Incluye guía.,info@clasedec.com,Todo el año,,8,"experiencia,américa,experiencia"
696,Experiencia,Senderismo Guadalajara,Guadalajara,MX,América,experiencia,,25,por persona,25,DMC local,Sí,Duración aproximada: 6 horas. Incluye guía.,info@senderis.com,Todo el año,,20,"experiencia,américa,experiencia"
697,Experiencia,Flamenco show + cena Buenos Aires,Buenos Aires,AR,América,experiencia,,26,por persona,25,Inventario agencia,Sí,Duración aproximada: 3 horas. Incluye guía.,info@flamenco.com,Todo el año,,20,"experiencia,américa,experiencia"
698,Experiencia,Noche en el desierto Buenos Aires,Buenos Aires,AR,América,experiencia,,129,por persona,22,GetYourGuide,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@nocheene.com,Todo el año,,8,"experiencia,américa,experiencia"
699,Experiencia,Flamenco show + cena Bariloche,Bariloche,AR,América,experiencia,,96,por persona,25,Proveedor verificado,Sí,Duración aproximada: 2 horas. Incluye guía.,info@flamenco.com,Todo el año,,12,"experiencia,américa,experiencia"
700,Experiencia,Visita guiada Mendoza,Mendoza,AR,América,experiencia,,114,por persona,15,Viator,Sí,Duración aproximada: 8 horas. Incluye guía.,info@visitagu.com,Todo el año,,15,"experiencia,américa,experiencia"
701,Experiencia,Excursión de día Salta,Salta,AR,América,experiencia,,37,por persona,15,Tours privados premium,Sí,Duración aproximada: 3 horas. Incluye guía.,info@excursió.com,Todo el año,,15,"experiencia,américa,experiencia"
702,Experiencia,Pasta making class Salta,Salta,AR,América,experiencia,,177,por persona,25,Proveedor verificado,Sí,Duración aproximada: 6 horas. Incluye guía.,info@pastamak.com,Todo el año,,15,"experiencia,américa,experiencia"
703,Experiencia,Excursión de día Río de Janeiro,Río de Janeiro,BR,América,experiencia,,101,por persona,20,Contrato directo agencia,No,Duración aproximada: 2 horas. Incluye guía.,info@excursió.com,Todo el año,,20,"experiencia,américa,experiencia"
704,Experiencia,Excursión de día São Paulo,São Paulo,BR,América,experiencia,,99,por persona,22,Viator,Sí,Duración aproximada: 4 horas. Incluye guía.,info@excursió.com,Todo el año,,15,"experiencia,américa,experiencia"
705,Experiencia,Tour cultural São Paulo,São Paulo,BR,América,experiencia,,130,por persona,25,Operador local,Parcial,Duración aproximada: 3 horas. Incluye guía.,info@tourcult.com,Todo el año,,8,"experiencia,américa,experiencia"
706,Experiencia,Safari São Paulo,São Paulo,BR,América,experiencia,,171,por persona,25,GetYourGuide,No,Duración aproximada: 8 horas. Incluye guía.,info@safari.com,Todo el año,,15,"experiencia,américa,experiencia"
707,Experiencia,Pasta making class Salvador de Bahía,Salvador de Bahía,BR,América,experiencia,,106,por persona,20,Proveedor verificado,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@pastamak.com,Todo el año,,15,"experiencia,américa,experiencia"
708,Experiencia,Buceo Salvador de Bahía,Salvador de Bahía,BR,América,experiencia,,169,por persona,22,Proveedor verificado,Parcial,Duración aproximada: 6 horas. Incluye guía.,info@buceo.com,Todo el año,,20,"experiencia,américa,experiencia"
709,Experiencia,Pasta making class Fernando de Noronha,Fernando de Noronha,BR,América,experiencia,,84,por persona,20,Operador local,Sí,Duración aproximada: 2 horas. Incluye guía.,info@pastamak.com,Todo el año,,8,"experiencia,américa,experiencia"
710,Experiencia,Safari Lima,Lima,PE,América,experiencia,,78,por persona,25,Tours privados premium,No,Duración aproximada: 2 horas. Incluye guía.,info@safari.com,Todo el año,,15,"experiencia,américa,experiencia"
711,Experiencia,Kayak Lima,Lima,PE,América,experiencia,,168,por persona,18,Civitatis,Parcial,Duración aproximada: 3 horas. Incluye guía.,info@kayak.com,Todo el año,,15,"experiencia,américa,experiencia"
712,Experiencia,Excursión de día Cusco,Cusco,PE,América,experiencia,,103,por persona,20,Proveedor verificado,Parcial,Duración aproximada: 4 horas. Incluye guía.,info@excursió.com,Todo el año,,8,"experiencia,américa,experiencia"
713,Experiencia,Safari Cusco,Cusco,PE,América,experiencia,,110,por persona,20,Tours privados premium,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@safari.com,Todo el año,,8,"experiencia,américa,experiencia"
714,Experiencia,Senderismo Machu Picchu,Machu Picchu,PE,América,experiencia,,109,por persona,20,Inventario agencia,No,Duración aproximada: 2 horas. Incluye guía.,info@senderis.com,Todo el año,,12,"experiencia,américa,experiencia"
715,Experiencia,Buceo Bogotá,Bogotá,CO,América,experiencia,,142,por persona,25,Contrato directo agencia,No,Duración aproximada: 6 horas. Incluye guía.,info@buceo.com,Todo el año,,8,"experiencia,américa,experiencia"
716,Experiencia,Tour cultural Bogotá,Bogotá,CO,América,experiencia,,101,por persona,25,Contrato directo agencia,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@tourcult.com,Todo el año,,8,"experiencia,américa,experiencia"
717,Experiencia,Fado show + cena Cartagena de Indias,Cartagena de Indias,CO,América,experiencia,,109,por persona,20,GetYourGuide,Sí,Duración aproximada: 4 horas. Incluye guía.,info@fadoshow.com,Todo el año,,8,"experiencia,américa,experiencia"
718,Experiencia,Observación de fauna Medellín,Medellín,CO,América,experiencia,,161,por persona,18,Partner exclusivo,Parcial,Duración aproximada: 6 horas. Incluye guía.,info@observac.com,Todo el año,,12,"experiencia,américa,experiencia"
719,Experiencia,Pasta making class Medellín,Medellín,CO,América,experiencia,,54,por persona,20,Contrato directo agencia,Parcial,Duración aproximada: 2 horas. Incluye guía.,info@pastamak.com,Todo el año,,15,"experiencia,américa,experiencia"
720,Experiencia,Excursión de día Quito,Quito,EC,América,experiencia,,152,por persona,18,Contrato directo agencia,No,Duración aproximada: 4 horas. Incluye guía.,info@excursió.com,Todo el año,,12,"experiencia,américa,experiencia"
721,Experiencia,Tour cultural Quito,Quito,EC,América,experiencia,,102,por persona,18,GetYourGuide,No,Duración aproximada: 2 horas. Incluye guía.,info@tourcult.com,Todo el año,,12,"experiencia,américa,experiencia"
722,Experiencia,Noche en el desierto Galápagos,Galápagos,EC,América,experiencia,,154,por persona,15,Inventario agencia,Parcial,Duración aproximada: 3 horas. Incluye guía.,info@nocheene.com,Todo el año,,12,"experiencia,américa,experiencia"
723,Experiencia,Visita a templos Santiago de Chile,Santiago de Chile,CL,América,experiencia,,159,por persona,20,Contrato directo agencia,Sí,Duración aproximada: 2 horas. Incluye guía.,info@visitaat.com,Todo el año,,12,"experiencia,américa,experiencia"
724,Experiencia,Senderismo Santiago de Chile,Santiago de Chile,CL,América,experiencia,,34,por persona,22,Tours privados premium,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@senderis.com,Todo el año,,8,"experiencia,américa,experiencia"
725,Experiencia,Clase de cocina Torres del Paine,Torres del Paine,CL,América,experiencia,,36,por persona,25,GetYourGuide,No,Duración aproximada: 6 horas. Incluye guía.,info@clasedec.com,Todo el año,,8,"experiencia,américa,experiencia"
726,Experiencia,Tour cultural La Habana,La Habana,CU,América,experiencia,,104,por persona,15,Partner exclusivo,No,Duración aproximada: 3 horas. Incluye guía.,info@tourcult.com,Todo el año,,15,"experiencia,américa,experiencia"
727,Experiencia,Senderismo Punta Cana,Punta Cana,DO,América,experiencia,,98,por persona,20,Proveedor verificado,No,Duración aproximada: 6 horas. Incluye guía.,info@senderis.com,Todo el año,,8,"experiencia,américa,experiencia"
728,Experiencia,Buceo San José,San José,CR,América,experiencia,,65,por persona,20,GetYourGuide,Sí,Duración aproximada: 8 horas. Incluye guía.,info@buceo.com,Todo el año,,8,"experiencia,américa,experiencia"
729,Experiencia,Senderismo San José,San José,CR,América,experiencia,,163,por persona,20,Proveedor verificado,No,Duración aproximada: 4 horas. Incluye guía.,info@senderis.com,Todo el año,,12,"experiencia,américa,experiencia"
730,Experiencia,Clase de cocina Montevideo,Montevideo,UY,América,experiencia,,171,por persona,18,Viator,Sí,Duración aproximada: 4 horas. Incluye guía.,info@clasedec.com,Todo el año,,15,"experiencia,américa,experiencia"
731,Experiencia,Flamenco show + cena Montevideo,Montevideo,UY,América,experiencia,,138,por persona,15,Viator,Sí,Duración aproximada: 6 horas. Incluye guía.,info@flamenco.com,Todo el año,,8,"experiencia,américa,experiencia"
732,Experiencia,Safari Montevideo,Montevideo,UY,América,experiencia,,123,por persona,15,GetYourGuide,No,Duración aproximada: 6 horas. Incluye guía.,info@safari.com,Todo el año,,12,"experiencia,américa,experiencia"
733,Experiencia,Pasta making class Asunción,Asunción,PY,América,experiencia,,176,por persona,22,Partner exclusivo,No,Duración aproximada: 4 horas. Incluye guía.,info@pastamak.com,Todo el año,,15,"experiencia,américa,experiencia"
734,Experiencia,Senderismo Asunción,Asunción,PY,América,experiencia,,161,por persona,15,Inventario agencia,Parcial,Duración aproximada: 3 horas. Incluye guía.,info@senderis.com,Todo el año,,8,"experiencia,américa,experiencia"
735,Experiencia,Noche en el desierto Asunción,Asunción,PY,América,experiencia,,49,por persona,22,DMC local,Parcial,Duración aproximada: 6 horas. Incluye guía.,info@nocheene.com,Todo el año,,20,"experiencia,américa,experiencia"
736,Experiencia,Trekking Toronto,Toronto,CA,América,experiencia,,61,por persona,25,DMC local,No,Duración aproximada: 6 horas. Incluye guía.,info@trekking.com,Todo el año,,12,"experiencia,américa,experiencia"
737,Experiencia,Crucero Vancouver,Vancouver,CA,América,experiencia,,108,por persona,22,Inventario agencia,Sí,Duración aproximada: 2 horas. Incluye guía.,info@crucero.com,Todo el año,,20,"experiencia,américa,experiencia"
738,Experiencia,Safari Vancouver,Vancouver,CA,América,experiencia,,114,por persona,22,Inventario agencia,Sí,Duración aproximada: 4 horas. Incluye guía.,info@safari.com,Todo el año,,15,"experiencia,américa,experiencia"
739,Experiencia,Pasta making class Vancouver,Vancouver,CA,América,experiencia,,172,por persona,18,Proveedor verificado,Sí,Duración aproximada: 6 horas. Incluye guía.,info@pastamak.com,Todo el año,,8,"experiencia,américa,experiencia"
740,Experiencia,Flamenco show + cena Montreal,Montreal,CA,América,experiencia,,43,por persona,20,Proveedor verificado,No,Duración aproximada: 6 horas. Incluye guía.,info@flamenco.com,Todo el año,,20,"experiencia,américa,experiencia"
741,Experiencia,Trekking Montreal,Montreal,CA,América,experiencia,,87,por persona,25,Viator,No,Duración aproximada: 6 horas. Incluye guía.,info@trekking.com,Todo el año,,8,"experiencia,américa,experiencia"
742,Experiencia,Senderismo Tokio,Tokio,JP,Asia,experiencia,,123,por persona,22,Tours privados premium,Parcial,Duración aproximada: 4 horas. Incluye guía.,info@senderis.com,Todo el año,,12,"experiencia,asia,experiencia"
743,Experiencia,Snorkel Tokio,Tokio,JP,Asia,experiencia,,31,por persona,25,Inventario agencia,Sí,Duración aproximada: 8 horas. Incluye guía.,info@snorkel.com,Todo el año,,20,"experiencia,asia,experiencia"
744,Experiencia,Flamenco show + cena Kioto,Kioto,JP,Asia,experiencia,,34,por persona,22,Viator,No,Duración aproximada: 6 horas. Incluye guía.,info@flamenco.com,Todo el año,,8,"experiencia,asia,experiencia"
745,Experiencia,Pasta making class Kioto,Kioto,JP,Asia,experiencia,,36,por persona,25,Tours privados premium,No,Duración aproximada: 6 horas. Incluye guía.,info@pastamak.com,Todo el año,,8,"experiencia,asia,experiencia"
746,Experiencia,Senderismo Osaka,Osaka,JP,Asia,experiencia,,42,por persona,25,Civitatis,Sí,Duración aproximada: 3 horas. Incluye guía.,info@senderis.com,Todo el año,,20,"experiencia,asia,experiencia"
747,Experiencia,Clase de cocina Hiroshima,Hiroshima,JP,Asia,experiencia,,87,por persona,25,Partner exclusivo,No,Duración aproximada: 3 horas. Incluye guía.,info@clasedec.com,Todo el año,,12,"experiencia,asia,experiencia"
748,Experiencia,Crucero Hiroshima,Hiroshima,JP,Asia,experiencia,,71,por persona,25,DMC local,No,Duración aproximada: 4 horas. Incluye guía.,info@crucero.com,Todo el año,,8,"experiencia,asia,experiencia"
749,Experiencia,Fado show + cena Hiroshima,Hiroshima,JP,Asia,experiencia,,19,por persona,25,Proveedor verificado,No,Duración aproximada: 3 horas. Incluye guía.,info@fadoshow.com,Todo el año,,15,"experiencia,asia,experiencia"
750,Experiencia,Kayak Hokkaido,Hokkaido,JP,Asia,experiencia,,115,por persona,15,Civitatis,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@kayak.com,Todo el año,,15,"experiencia,asia,experiencia"
751,Experiencia,Clase de cocina Okinawa,Okinawa,JP,Asia,experiencia,,22,por persona,18,Tours privados premium,Parcial,Duración aproximada: 8 horas. Incluye guía.,info@clasedec.com,Todo el año,,20,"experiencia,asia,experiencia"
752,Experiencia,Crucero Pekín,Pekín,CN,Asia,experiencia,,85,por persona,22,Tours privados premium,No,Duración aproximada: 8 horas. Incluye guía.,info@crucero.com,Todo el año,,12,"experiencia,asia,experiencia"
753,Experiencia,Snorkel Pekín,Pekín,CN,Asia,experiencia,,102,por persona,18,Operador local,Parcial,Duración aproximada: 6 horas. Incluye guía.,info@snorkel.com,Todo el año,,15,"experiencia,asia,experiencia"
